PreTrainingPAS4_loop.thisRepN,PreTrainingPAS4_loop.thisTrialN,PreTrainingPAS4_loop.thisN,PreTrainingPAS4_loop.thisIndex,PreTrainingPAS1_loop.thisRepN,PreTrainingPAS1_loop.thisTrialN,PreTrainingPAS1_loop.thisN,PreTrainingPAS1_loop.thisIndex,RepeatCV_loop.thisRepN,RepeatCV_loop.thisTrialN,RepeatCV_loop.thisN,RepeatCV_loop.thisIndex,TrainingCV_loop.thisRepN,TrainingCV_loop.thisTrialN,TrainingCV_loop.thisN,TrainingCV_loop.thisIndex,TrainingCAL_loop.thisRepN,TrainingCAL_loop.thisTrialN,TrainingCAL_loop.thisN,TrainingCAL_loop.thisIndex,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,TrainingPAS1_loop.thisRepN,TrainingPAS1_loop.thisTrialN,TrainingPAS1_loop.thisN,TrainingPAS1_loop.thisIndex,spacebarWelcome0.started,spacebarWelcome0.keys,spacebarWelcome0.rt,spacebarWelcome1.started,gaborWelcome1.started,maskWelcome1.started,textMaskWelcome1.started,spacebarWelcome1.keys,spacebarWelcome1.rt,spacebarWelcome2.started,spacebarWelcome2.keys,spacebarWelcome2.rt,textInst_PreTrainingPAS4.started,spacebarPreTrainingPAS4.started,spacebarPreTrainingPAS4.keys,spacebarPreTrainingPAS4.rt,textPreTrainingPAS1.started,spacebarPreTrainingPAS1.started,spacebarPreTrainingPAS1.keys,spacebarPreTrainingPAS1.rt,textQUEST0.started,spacebarQUEST0.started,spacebarQUEST0.keys,spacebarQUEST0.rt,spacebar0.started,spacebar0.keys,spacebar0.rt,spacebar1.started,spacebar1.keys,spacebar1.rt,textInstructions2.started,spacebar2.started,Gabor1Inst2.started,Gabor2Inst2.started,Gabor3Inst2.started,Gabor4Inst2.started,spacebar2.keys,spacebar2.rt,textInstructionsPAS.started,spacebarInstPAS.started,spacebarInstPAS.keys,spacebarInstPAS.rt,textInstructions3.started,spacebar3.started,spacebar3.keys,spacebar3.rt,WMresp_CV,WMresp_CV_acc,oriMemo_CV,gyre_CV,oriTest_CV,feedbackText.started,sliderCV.started,PAStextCV.started,PASkeyCV.started,sliderCV.response,sliderCV.rt,PASkeyCV.keys,PASkeyCV.corr,PASkeyCV.rt,TextInstructionsCAL.started,spacebarCAL.started,spacebarCAL.keys,spacebarCAL.rt,contrast,WMresp_CAL,WMresp_CAL_acc,oriMemo_CAL,gyre_CAL,oriTest_CAL,cue_CAL,sliderCAL.started,PAStextCAL.started,PASkeyCAL.started,sliderCAL.response,sliderCAL.rt,PASkeyCAL.keys,PASkeyCAL.corr,PASkeyCAL.rt,propUnseen_CAL,textStart.started,spacebar4.started,spacebar4.keys,spacebar4.rt,three.started,three.stopped,two.started,two.stopped,one.started,one.stopped,blank_countdown.started,blank_countdown.stopped,WMresp,WMresp_acc,oriMemo,gyre,oriTest,cue,slider.started,textPAS_firstGabor.started,PASkey.started,slider.response,slider.rt,PASkey.keys,PASkey.corr,PASkey.rt,spacebarContinue.started,textBreak.started,spacebarContinue.keys,spacebarContinue.rt,spacebar_reminder.keys,spacebar_TrainingPAS1.keys,spacebar_endpractice.keys,spacebar_reminder.started,textReminder.started,spacebar_reminder.rt,textInst_TrainingPAS1.started,spacebar_TrainingPAS1.started,spacebar_TrainingPAS1.rt,textend_practicePAS1.started,spacebar_endpractice.started,spacebar_endpractice.rt,textThanks.started,buttonURL.started,buttonURL.numClicks,buttonURL.timesOn,buttonURL.timesOff,laboratory,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,9,0,9,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,1,3207.561209,3207.561209,3207.561209,None,None,2,0,0.0454626,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,10,-30,-20,1,3213.578173,3213.578173,3213.578173,None,None,1,1,0.0203977,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,0,3219.445174,3219.445174,3219.445174,None,None,1,1,0.0174226,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,1,3225.237144,3225.237144,3225.237144,None,None,1,1,0.0256119,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,10,-30,-20,0,3232.745849,3232.745849,3232.745849,None,None,1,1,0.0767092,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,40,-30,10,0,3238.671185,3238.671185,3238.671185,None,None,1,1,0.0314606,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3238.721172,3238.721172,space,0.8614152,None,None,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,3239.604598,3240.304594,3240.604599,3241.304651,3241.604677,3242.304709,3242.304709,3242.621402,left,1,40,-30,10,1,3247.696671,3247.696671,3247.696671,None,None,1,1,0.0218789,,,,,,,None,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,2,3258.64724,3258.64724,3258.64724,None,None,2,0,1.639251,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,3267.364374,3267.364374,3267.364374,None,None,2,0,0.0582926,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,1,3273.148013,3273.148013,3273.148013,None,None,2,0,0.0345034,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,2,3279.406665,3279.406665,3279.406665,None,None,4,0,0.0797879,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,40,30,70,0,3285.165315,3285.165315,3285.165315,None,None,1,1,0.0652766,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,1,3290.923957,3290.923957,3290.923957,None,None,1,1,0.0504953,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,3298.04933,3298.04933,3298.04933,None,None,2,0,0.4051643,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,3304.933032,3304.933032,3304.933032,None,None,2,0,0.0655504,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,1,3311.225038,3311.225038,3311.225038,None,None,1,1,0.0533671,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,3317.275352,3317.275352,3317.275352,None,None,2,0,0.043092,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,3323.100662,3323.100662,3323.100662,None,None,1,1,0.0258271,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,130,-30,100,1,3332.134473,3332.134473,3332.134473,None,None,1,1,0.1118853,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,40,30,70,0,3338.334802,3338.334802,3338.334802,None,None,1,1,0.0236693,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,3344.976818,3344.976818,3344.976818,None,None,1,1,0.0215441,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,130,-30,100,1,3353.168922,3353.168922,3353.168922,None,None,1,1,0.0294431,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,3361.802713,3361.802713,3361.802713,None,None,2,0,0.0436105,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,100,30,130,1,3367.811365,3367.811365,3367.811365,None,None,2,0,0.0510336,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,1,3373.544998,3373.544998,3373.544998,None,None,2,0,0.0453081,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,10,-30,-20,0,3380.162021,3380.162021,3380.162021,None,None,2,0,0.0603989,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,3387.312393,3387.312393,3387.312393,None,None,1,1,0.0059256,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,3393.28771,3393.28771,3393.28771,None,None,1,1,0.0147012,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,0,3398.879671,3398.879671,3398.879671,None,None,1,1,0.0385902,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,3405.021673,3405.021673,3405.021673,None,None,2,0,0.024711,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3405.063338,3405.063338,space,1.1110451,None,None,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,3406.196746,3406.896766,3407.196782,3407.896819,3408.19683,3408.896877,3408.896877,3409.213558,right,1,10,30,40,1,3414.713848,3414.713848,3414.713848,None,None,2,0,0.0443751,,,,,,,None,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,2,3420.872507,3420.872507,3420.872507,None,None,4,0,0.0376995,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,3427.814543,3427.814543,3427.814543,None,None,1,1,0.0318037,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,3433.57318,3433.57318,3433.57318,None,None,2,0,0.0570356,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,3439.990186,3439.990186,3439.990186,None,None,1,1,0.0402699,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,1,3446.498852,3446.498852,3446.498852,None,None,1,1,0.0352976,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,1,3454.099268,3454.099268,3454.099268,None,None,2,0,0.0508956,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,3460.707973,3460.707973,3460.707973,None,None,2,0,0.0341682,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,3466.833278,3466.833278,3466.833278,None,None,2,0,0.0289124,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,3473.591967,3473.591967,3473.591967,None,None,1,1,0.0381589,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,3479.725624,3479.725624,3479.725624,None,None,1,1,0.0245767,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,160,-30,130,1,3486.325978,3486.325978,3486.325978,None,None,1,1,0.0482692,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,160,30,190,0,3492.159618,3492.159618,3492.159618,None,None,1,1,0.0225709,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,0,3497.91829,3497.91829,3497.91829,None,None,1,1,0.6318466,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
